日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2014-03-21,2158.8,0.078353,0.064741,0.04955068498527969,0.02018021917367898,0.06973090415895866,0.02937046581160071,0.08991112333263765,0.009190246637921728
2014-03-24,2176.55,0.076951,0.064857,0.049577548039215685,0.020188552550955564,0.06976610059017124,0.02938899548826012,0.08995465314112681,0.009200442937304557
2014-03-25,2174.44,0.077199,0.064877,0.049604601371204704,0.020197161198475724,0.06980176256968043,0.02940744017272898,0.08999892376815616,0.009210278974253257
2014-03-26,2171.05,0.077249,0.064898,0.049631650684931514,0.020205780049401538,0.06983743073433304,0.029425870635529976,0.09004321078373459,0.009220090586128438
2014-03-27,2155.71,0.077801,0.064947,0.04965918670576735,0.02021508679957673,0.06987427350534409,0.029444099906190617,0.09008936030492082,0.009229013106613886
2014-03-28,2151.97,0.077801,0.064994,0.0496866689453125,0.020224333666717654,0.06991100261203015,0.029462335278594844,0.09013533627874781,0.00923800161187719
2014-03-31,2146.31,0.078505,0.065066,0.0497147843902439,0.020234487275010652,0.06994927166525455,0.029480297115233246,0.0901837589402652,0.009245809840222594
2014-04-01,2163.12,0.077349,0.06511,0.049741718323586745,0.020243006820510005,0.06998472514409675,0.02949871150307674,0.09022773196460676,0.009255704682566736
2014-04-02,2180.73,0.076655,0.065129,0.04976792405063291,0.020250560787173407,0.07001848483780632,0.029517363263459506,0.09026904562497973,0.009266802476286098
2014-04-03,2165.01,0.077099,0.065149,0.04979451070038911,0.020258641364480648,0.07005315206486976,0.02953586933590846,0.0903117934293504,0.009277227971427812
2014-04-04,2185.47,0.076303,0.065167,0.04982027210884354,0.020265641168169653,0.07008591327701319,0.029554630940673884,0.09035155444518284,0.009288989772504232
2014-04-08,2237.32,0.073548,0.065181,0.04984330873786408,0.02026927964035219,0.07011258837821627,0.02957402909751189,0.09038186801856846,0.0093047494571597
2014-04-09,2238.62,0.073065,0.065194,0.049865832201745876,0.020272342062212494,0.07013817426395837,0.02959349013953338,0.09041051632617086,0.009321148077320887
2014-04-10,2273.76,0.071996,0.065205,0.0498872761627907,0.020274215156922553,0.07016149131971325,0.029613061005868146,0.0904357064766358,0.009338845848945593
2014-04-11,2270.67,0.071733,0.065237,0.04990842400774444,0.02027578585292722,0.07018420986067166,0.029632638154817217,0.09045999571359888,0.009356852301889998
2014-04-14,2268.61,0.072271,0.065324,0.04993005125725339,0.02027789827929997,0.07020794953655336,0.029652152977953417,0.09048584781585334,0.009374254698653446
2014-04-15,2229.46,0.073948,0.065365,0.04995325700483092,0.020281835241937045,0.07023509224676797,0.029671421762893876,0.09051692748870502,0.009389586520956832
2014-04-16,2232.53,0.074706,0.065381,0.04997714961389962,0.020286616426466942,0.07026376604036656,0.029690533187432675,0.0905503824668335,0.009403916760965733
2014-04-17,2224.8,0.074932,0.065397,0.05000121407907425,0.02029162598735947,0.07029284006643371,0.02970958809171478,0.0905844660537932,0.009417962104355311
2014-04-18,2224.48,0.075417,0.06544,0.05002569942196532,0.020297175678854976,0.07032287510082029,0.02972852374311034,0.09062005077967528,0.009431348064255364
2014-04-21,2187.25,0.078165,0.065531,0.05005278248315688,0.02030617013486515,0.07035895261802202,0.02974661234829173,0.09066512275288718,0.009440442213426582
2014-04-22,2196.8,0.076627,0.06557,0.05007833461538461,0.020313116712439735,0.07039145132782434,0.02976521790294488,0.09070456804026408,0.009452101190505144
2014-04-23,2194.67,0.076727,0.065588,0.05010393371757925,0.02032014123660093,0.07042407495418018,0.02978379248097832,0.0907442161907811,0.00946365124437739
2014-04-24,2190.47,0.077512,0.065608,0.05013023704414587,0.02032811888803015,0.07045835593217602,0.02980211815611572,0.09078647482020616,0.009473999268085571
2014-04-25,2167.83,0.078949,0.065655,0.05015786768935762,0.020337947839546823,0.07049581552890444,0.0298199198498108,0.09083376336845127,0.009481972010263975
2014-04-28,2134.97,0.080924,0.065761,0.05018733716475096,0.0203504841438028,0.07053782130855377,0.02983685302094816,0.09088830545235657,0.009486368877145358
2014-04-29,2158.47,0.080416,0.065812,0.050216264114832536,0.020362218444273737,0.07057848255910627,0.0298540456705588,0.09094070100338,0.009491827226285061
2014-04-30,2158.66,0.082328,0.065839,0.0502469636711281,0.020376677612483355,0.07062364128361145,0.029870286058644748,0.0910003188960948,0.009493608446161393
